"","Name","Address","City","State","Zip","Phone_Number"
"3883","SUPER 8 MOTEL","4124 AMERITECH DR","SOUTH BEND","IN","46628","(574) 243-0200"
"3884","ROSALES SUPER MARKET #5","2812 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 234-4192"
"3885","SOUTH BEND SCOTTISH RITE","427 N MAIN ST","SOUTH BEND","IN","46601","(574) 233-3158"
"3886","POPEYE'S LOUISIANA KITCHEN","2605 LINCOLN WAY W","SOUTH BEND","IN","46628-1937","(574) 232-0000"
"3887","LA CENTRAL BAKERY","3021 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 289-2550"
"3888","TORCH LOUNGE, INC","1817 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 234-6863"
"3889","BROTHERS BAR & GRILL","1234 N EDDY ST","SOUTH BEND","IN","46617","(574) 287-2767"
"3890","WESTSIDE DEMOCRATIC CLUB","617 S WARREN ST","SOUTH BEND","IN","46619","(574) 287-4091"
"3891","TIPPECANOE PLACE RESTAURANT","620 W WASHINGTON ST","SOUTH BEND","IN","46601","(574) 234-9077"
"3892","VICTORY BAR INC","907 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 289-5212"
"3893","PIZZA HUT","3624 MCKINLEY AVE","SOUTH BEND","IN","46615","(506) 328-4631"
"3894","V.F.W. GOLDEN HILL POST 8748","718 JOHNSON ST","SOUTH BEND","IN","46628","(574) 232-2787"
"3895","REAL SERVICES, INC.","121 GARST ST","SOUTH BEND","IN","46634","(574) 256-1649"
"3896","PIZZA HUT","5113 W WESTERN AVE","SOUTH BEND","IN","46619","(506) 328-4631"
"3897","ELKS LODGE #235","3535 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 233-1139"
"3898","EVANGELICAL COVENANT CHURCH","3025 EDISON RD","SOUTH BEND","IN","46615","(574) 234-5619"
"3899","RILEY HIGH SCHOOL CONCESSIONS","1902 FELLOWS ST","SOUTH BEND","IN","46613","(574) 233-9130"
"3900","PIZZA HUT","2017 SOUTH BEND AVE","SOUTH BEND","IN","46637","(506) 328-4631"
"3901","NAVARRE AT THE WOODWARD","111 WOODWARD CT","SOUTH BEND","IN","46601","(574) 288-4420"
"3902","DISMAS HOUSE OF SOUTH BEND","521 S SAINT JOSEPH ST","SOUTH BEND","IN","46601","(574) 233-8522"
"3903","CHINA HOUSE","2222 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 232-9828"
"3904","LITTLE CAESARS PIZZA","1225 E IRELAND RD","SOUTH BEND","IN","46614","(574) 299-0300"
"3905","SAINT CASIMIR CATHOLIC CHURCH","1308 DUNHAM ST","SOUTH BEND","IN","46619","(574) 287-9551"
"3906","TARGET STORE T-1902","1400 E IRELAND RD","SOUTH BEND","IN","46614","(574) 299-1402"
"3907","SAINT JOHN THE BAPTIST CATHOLI","3616 SAINT JOHNS WAY","SOUTH BEND","IN","46628","(574) 232-9849"
"3908","MIDWEST KOSHER & DELI","560 W IRELAND RD","SOUTH BEND","IN","46614","(757) 450-7540"
"3909","MANDARIN HOUSE RESTAURANT","2104 EDISON RD","SOUTH BEND","IN","46615","(572) 287-4414"
"3910","EUREST HONEYWELL","3520 WESTMOOR ST","SOUTH BEND","IN","46628-1373","(574) 231-2517"
"3911","XAVIER SCHOOL OF EXCELLENCE","3423 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 231-6602"
"3912","JAN MARIE'S PORTAGE AVE CAFE","1519 PORTAGE AVE","SOUTH BEND","IN","46617","(574) 234-5555"
"3913","EXTREME FAMILY GRUB AND PUB","2206 2208 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 289-4888"
"3914","GREATER ST JOHN MISSIONARY","101 N ADAMS ST","SOUTH BEND","IN","46628","(574) 232-6700"
"3915","ORIENTAL EXPRESS","1229 E IRELAND RD","SOUTH BEND","IN","46614-3448","(574) 291-5588"
"3916","RESIDENCE INN","716 N NILES AVE","SOUTH BEND","IN","46617","(574) 289-5555"
"3917","SAINT ADALBERT CATHOLIC CHURCH","519 S OLIVE ST","SOUTH BEND","IN","46619","(574) 288-5708"
"3918","MASTERPIECE CREATIONS/BISTRO","211 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 235-5583"
"3919","SWEET FROG PREMIUM FROZEN YOGU","560 W IRELAND RD","SOUTH BEND","IN","46614","(574) 855-1120"
"3920","AMERICAN LEGION POST 303","2503 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 287-0057"
"3921","BELIEVERS C.O.G.I.C.","2049 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 233-3353"
"3922","ICHIBAN GOLDEN DRAGON","1733 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 271-8899"
"3923","KELLY'S PETROLEUM","3301 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 849-2999"
"3924","MARYCREST MARATHON","2306 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 233-8375"
"3925","SOUTHEAST LITTLE LEAGUE","455 S JACKSON ST","SOUTH BEND","IN","46614","(574) 231-9625"
"3926","NICK'S PATIO RESTAURANT","1710 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 277-7400"
"3927","LA RIVERA","1740 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 256-8248"
"3928","FIRST PRESBYTERIAN CHURCH","333 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 234-4159"
"3929","WAL-MART #2680","3701 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 243-4915"
"3930","THAI LAO & PHILIPPINE CUISINE","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 514-2534"
"3931","SKINNY'S CONEY CONCESSIONS","0 OUTSIDE CITY LIMITS","SOUTH BEND","IN","46601","(574) 210-6058"
"3932","BENDIX RESTAURANT","1529 MIAMI ST","SOUTH BEND","IN","46613","(574) 232-7688"
"3933","TACO BELL OF AMERICA LLC #1739","231 E IRELAND RD","SOUTH BEND","IN","46614","(317) 596-3260"
"3934","AMERICAN MULTI-CINEMA, INC.","450 W CHIPPEWA AVE","SOUTH BEND","IN","46614","(574) 299-6060"
"3935","BREADSMITH","2022 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 273-9130"
"3936","SUBWAY","1615 PORTAGE AVE","SOUTH BEND","IN","46616","(574) 289-0000"
"3937","J W CHEN'S CHINESE CUISINE","1835 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 271-2777"
"3938","PAPA JOHN'S PIZZA","3903 PORTAGE AVE","SOUTH BEND","IN","46628","(502) 935-6329"
"3939","WAL-MART SUPERCENTER #3436","700 W IRELAND RD","SOUTH BEND","IN","46614","(574) 299-1284"
"3940","CJ'S PUB","236 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 233-5981"
"3941","NORTHERN INDIANA CENTER FOR HI","808 W WASHINGTON ST","SOUTH BEND","IN","46617","(574) 235-9664"
"3942","THE MARK","1234 N EDDY ST","SOUTH BEND","IN","46617","(574) 204-2767"
"3943","POPEYE'S LOUISIANA KITCHEN","2605 LINCOLN WAY W","SOUTH BEND","IN","46628-1937","(574) 232-0000"
"3944","TACO BELL-DON'T USE","5131 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 472-0135"
"3945","LINDEN GRILL & GROCERY","1418 LINDEN AVE","SOUTH BEND","IN","46628","(574) 246-1577"
"3946","PEDDLER'S PUB","904 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-9192"
"3947","STUDE'S LOUNGE","2206 2208 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 289-4888"
"3948","LINEBACKER LOUNGE","1631 SOUTH BEND AVE","SOUTH BEND","IN","46617","(574) 289-0186"
"3949","MORRIS PARK COUNTRY CLUB","2200 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 233-9474"
"3950","STARLITE PIZZA - DONT USE","932 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-5757"
"3951","BURGER DAIRY","4023 W SAMPLE ST","SOUTH BEND","IN","46637","(574) 288-0507"
"3952","LA ESPERANZA, LLC","1636 N IRONWOOD DR","SOUTH BEND","IN","46637","(574) 273-0345"
"3953","EINSTEIN BROS. BAGELS","2019 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 272-2622"
"3954","BAMBER SUPERETTE","1145 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 287-1871"
"3955","GREATER HOLY TEMPLE C.O.G.I.C.","710 NAPOLEON ST","SOUTH BEND","IN","46617","(574) 234-2351"
"3956","LB FOOD MART INC.","1623 LINCOLN WAY W","SOUTH BEND","IN","46628-2615","(574) 233-4168"
"3957","LINCOLNWAY MINI MART INC.","705 LINCOLN WAY W","SOUTH BEND","IN","46616-1123","(574) 288-5030"
"3958","SHRIMP MAX OF SOUTH BEND INC","4712 W WESTERN AVE","SOUTH BEND","IN","46619-2306","(574) 234-6666"
"3959","PENTECOSTAL CATHEDRAL CHURCH","1025 W WESTERN AVE","SOUTH BEND","IN","46601-2751","(574) 232-4253"
"3960","BRUNO'S PIZZA DTSB","131 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 234-2222"
"3961","AMERICAN LEGION POST 50","1633 N BENDIX DR","SOUTH BEND","IN","46628","(574) 287-2696"
"3962","SOUTH BEND FIREFIGHTERS LOCAL","4025 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 232-3473"
"3963","TACO BELL #2160 - DON'T USE","3208 LINCOLN WAY W","SOUTH BEND","IN","46628-1451","(574) 234-2349"
"3964","HIBACHI GRILL BUFFET","4502 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 291-8888"
"3965","APPLEBEE'S NEIGHBORHOOD BAR &","3703 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 277-2640"
"3966","APPLEBEE'S NEIGHBORHOOD BAR &","1150 E IRELAND RD","SOUTH BEND","IN","46614","(574) 277-2640"
"3967","O'ROURKES PUBLIC HOUSE","1044 E ANGELA BLVD","SOUTH BEND","IN","46617","(574) 251-0355"
"3968","JUAN CAMANEY","618 PULASKI ST","SOUTH BEND","IN","46619","(574) 303-0446"
"3969","MC CORMICK'S","125 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 289-8031"
"3970","SOUTH BEND CHOCOLATE CO.","3300 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 233-2577"
"3971","Y.W.C.A. OF ST JOSEPH CO","1102 FELLOWS ST","SOUTH BEND","IN","46601","(574) 233-9491"
"3972","FLAMINGO INC.","425 S MAIN ST","SOUTH BEND","IN","46601","(574) 234-1546"
"3973","THE FRIENDLY CONFINES","1502 DUNHAM ST","SOUTH BEND","IN","46619","(574) 294-8866"
"3974","CAMBODIAN THAI RESTAURANT","235 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 289-2877"
"3975","BRUNOS PIZZA","4505 AMERITECH DR","SOUTH BEND","IN","46628","(574) 247-9999"
"3976","GRACE UNITED METH. CHURCH","3012 S TWYCKENHAM DR","SOUTH BEND","IN","46614-2118","(574) 288-4789"
"3977","GRACE UNITED METH. CHURCH","3012 S TWYCKENHAM DR","SOUTH BEND","IN","46614-2118","(574) 288-4789"
"3978","TAQUERIA EL AGUILA","2208 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 287-1537"
"3979","SAINT PATRICK PARISH","309 S TAYLOR ST","SOUTH BEND","IN","46601","(574) 287-8932"
"3980","SAINT AUGUSTINE SOUP KITCHEN","1501 W WASHINGTON ST","SOUTH BEND","IN","46628","(574) 234-6334"
"3981","RUM VILLAGE INN","2209 KEMBLE AVE","SOUTH BEND","IN","46613","(574) 288-1773"
"3982","CHIPPEWA BOWL","225 W CHIPPEWA AVE","SOUTH BEND","IN","46614","(574) 291-5093"
"3983","MACRI'S ITALIAN KITCHEN","315 W IRELAND RD","SOUTH BEND","IN","46614","(574) 231-0200"
"3984","PENN STATION EAST COAST SUBS","2202 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 855-2432"
"3985","FAITH APOSTOLIC TEMPLE, INC","911 N BENDIX DR","SOUTH BEND","IN","46628","(574) 288-3515"
"3986","SAINT PATRICK PARISH","309 S TAYLOR ST","SOUTH BEND","IN","46601","(574) 287-8932"
"3987","KING GYROS EXPRESS","2717 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 231-8983"
"3988","C'S BBQ","1131 W WASHINGTON ST","SOUTH BEND","IN","46601","(574) 440-1658"
"3989","KING GYROS OF SOUTH BEND","5105 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-7010"
"3990","SWEET STREET CORNER COFFEE","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 287-8724"
"3991","NUEVA VIDA","2013 FORD ST","SOUTH BEND","IN","46619","(574) 339-8332"
"3992","CAREER ACADEMY SOUTH BEND","3801 CRESCENT CIR","SOUTH BEND","IN","46628","(574) 299-9800"
"3993","PITTS BBQ","1526 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 232-0667"
"3994","BAKERS BAR & GRILLE","123 N SAINT JOSEPH ST","SOUTH BEND","IN","46601","(574) 245-7274"
"3995","MANGO CAFE LLC.","1740 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 607-1877"
"3996","OH MAMMA'S ITALIAN DELI","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 276-6918"
"3997","KROGER J-901","4526 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-0471"
"3998","EDIBLE ARRANGEMENTS","123 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 234-8182"
"3999","CHIPPEWA BOWLING RESTAURANT","225 W CHIPPEWA AVE","SOUTH BEND","IN","46614","(574) 291-5093"
"4000","JAVIER'S BISTRO","2007 MIAMI ST","SOUTH BEND","IN","46614","(574) 222-2917"
"4001","CHICO'S MEXICAN RESTAURANT","2418 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 237-9198"
"4002","O'ROURKES PUBLIC HOUSE","1044 E ANGELA BLVD","SOUTH BEND","IN","46617","(574) 251-0355"
"4003","STUDEBAKER GOLF COURSE","718 E CALVERT ST","SOUTH BEND","IN","46613","(574) 287-6634"
"4004","ZEN CAFE","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 272-6079"
"4005","SAINT JOSEPH YOUNG MEN'S SOCIE","408 S GRANT ST","SOUTH BEND","IN","46619","(574) 288-3121"
"4006","ENGLISH ROSE INN - DO NOT USE","116 S TAYLOR ST","SOUTH BEND","IN","46601","(574) 289-2114"
"4007","7-ELEVEN","333 S LOGAN ST","SOUTH BEND","IN","46601","(574) 232-8916"
"4008","MARYCREST MARATHON","2306 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 233-8375"
"4009","JIMMY JOHN'S GOURMET SANDWICH","138 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 246-1020"
"4010","TAIWAN HANLUNG INC / DBA CRE-A","1639 N IRONWOOD DR","SOUTH BEND","IN","46637","(574) 247-3000"
"4011","SUBWAY OF SOUTH BEND X","700 W IRELAND RD","SOUTH BEND","IN","46614","(574) 231-9209"
"4012","NANDI CORP.  DBA 7-ELEVEN, INC","1233 N EDDY ST","SOUTH BEND","IN","46617","(574) 234-2571"
"4013","7-ELEVEN #27054","2207 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 232-1797"
"4014","REAL SERVICES, INC.","121 GARST ST","SOUTH BEND","IN","46634","(574) 256-1649"
"4015","THE BRICK LLC","1145 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 485-1513"
"4016","ANTONIO'S","2227 FRANKLIN ST","SOUTH BEND","IN","46613","(574) 233-6114"
"4017","ONE STOP #2","3425 LINCOLN WAY W","SOUTH BEND","IN","46628-1454","(574) 233-8403"
"4018","KFC #183","5011 W WESTERN AVE","SOUTH BEND","IN","46601","(574) 287-7676"
"4019","LINDEN GRILL","110 N MAIN ST","SOUTH BEND","IN","46601","(574) 246-0250"
"4020","CHARLIE'S","2334 PRAIRIE AVE","SOUTH BEND","IN","46614","(574) 289-0448"
"4021","LA MAREA BAR","3401 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 329-2055"
"4022","KFC #182","4207 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 291-0083"
"4023","R & J QUICK MART","1956 E EWING AVE","SOUTH BEND","IN","46613","(574) 282-1133"
"4024","COMFORT SUITES","6225 US 31 S","SOUTH BEND","IN","46637","(574) 291-3100"
"4025","BILL'S PLACE RESTAURANT","2105 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 282-2002"
"4026","THE BLARNEY STONE","113 E WAYNE ST","SOUTH BEND","IN","46601","(574) 283-0452"
"4027","SUBWAY OF SOUTH BEND VII, INC","3701 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 271-6807"
"4028","SUBWAY OF SOUTH BEND IX, INC","5316 W WESTERN AVE","SOUTH BEND","IN","46614","(574) 234-4338"
"4029","ONE STOP #2","3425 LINCOLN WAY W","SOUTH BEND","IN","46628-1454","(574) 233-8403"
"4030","MINDY'S DOWNTOWN GRILL","120 W LASALLE AVE","SOUTH BEND","IN","46601","(574) 237-0819"
"4031","SOUTHSIDE CHRISTIAN CHURCH","1329 E JACKSON RD","SOUTH BEND","IN","46614","(574) 292-1156"
"4032","CORPUS CHRISTI CHURCH","2822 CORPUS CHRISTI DR","SOUTH BEND","IN","46628","(574) 272-9982"
"4033","MULLIGANS BAR & GRILL","1705 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 277-5666"
"4034","SAINT JOSEPH SCHOOL","216 N HILL ST","SOUTH BEND","IN","46617","(574) 234-0451"
"4035","R.K. CITY FOOD MART","301 N LAFAYETTE BLVD","SOUTH BEND","IN","46601","(574) 287-5754"
"4036","SAM'S FOOD MARKET","1336 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 289-8957"
"4037","CJ'S PUB","236 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 233-5981"
"4038","VICKIE'S","112 W MONROE ST","SOUTH BEND","IN","46601","(574) 232-4090"
"4039","LITTLE CAESARS PIZZA","4329 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 855-3654"
"4040","STARLITE PIZZA","932 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-5757"
"4041","SUBWAY","3301 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 855-1449"
"4042","OH MAMMA'S ON THE AVENUE","1212 BEYER AVE","SOUTH BEND","IN","46615-1110","(574) 276-6918"
"4043","JERSEY MIKE'S SUBS","111 S SAINT JOSEPH ST","SOUTH BEND","IN","46601","(574) 246-0136"
"4044","MEIJER STORE #120","3600 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 273-3468"
"4045","MITCH'S CORNER SPORTS BAR","1516 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 855-2365"
"4046","SUNNY ITALY CAFE","601 N NILES AVE","SOUTH BEND","IN","46617","(574) 262-9620"
"4047","TAQUERIA CHICAGO","2920 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 234-6775"
"4048","ARBY'S ROAST BEEF #677","1807 LINCOLN WAY E","SOUTH BEND","IN","46613-3422","(574) 299-6487"
"4049","THE SKILLET RESTAURANT","2212 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 234-6069"
"4050","KELLY'S PETROLEUM","3301 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 849-2999"
"4051","MORRIS PARK COUNTRY CLUB","2200 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 233-9474"
"4052","BROWN INTERMEDIATE SCHOOL","737 BEALE ST","SOUTH BEND","IN","46616","(574) 284-1206"
"4053","ALL OCCASIONS CATERING, INC","1430 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 274-3207"
"4054","FRANKIE'S BBQ","1621 W WASHINGTON ST","SOUTH BEND","IN","46628-2159","(574) 287-8993"
"4055","DAVE'S PUB","3013 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 237-9195"
"4056","DICKINSON FINE ARTS ACADEMY","4404 ELWOOD AVE","SOUTH BEND","IN","46624","(574) 283-7634"
"4057","MINI MART","3227 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 288-7790"
"4058","ALLIE'S CAFE & CATERING","2323 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 232-9520"
"4059","SMG F&B, LLC  (DBA SAVOR) @ CE","120 S SAINT JOSEPH ST","SOUTH BEND","IN","46601","(610) 729-7886"
"4060","PAPA JOHN'S PIZZA","3903 PORTAGE AVE","SOUTH BEND","IN","46628","(502) 935-6329"
"4061","TACO BELL-DON'T USE","5131 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 472-0135"
"4062","MIAMI STOP AND GO","1914 MIAMI ST","SOUTH BEND","IN","46601","(574) 288-5222"
"4063","LINDEN GRILL","110 N MAIN ST","SOUTH BEND","IN","46601","(574) 246-0250"
"4064","ARBY'S ROAST BEEF #877","4615 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-1208"
"4065","CAREER ACADEMY SOUTH BEND","3801 CRESCENT CIR","SOUTH BEND","IN","46628","(574) 299-9800"
"4066","ARBY'S ROAST BEEF #1157","3425 LINCOLN WAY W","SOUTH BEND","IN","46628-1454","(574) 233-5592"
"4067","SOUTH BEND CHRIST TEMPLE COGIC","1212 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 233-9033"
"4068","GARCIA'S MEXICAN FAMILY RESTAU","110 N MAIN ST","SOUTH BEND","IN","46601","(574) 904-7764"
"4069","JOHN ADAMS HIGH SCHOOL","808 S TWYCKENHAM DR","SOUTH BEND","IN","46624","(574) 283-7724"
"4070","WAL-MART SUPERCENTER #3436","700 W IRELAND RD","SOUTH BEND","IN","46614","(574) 299-1284"
"4071","COQUILLARD PRIMARY CENTER","1245 N SHERIDAN ST","SOUTH BEND","IN","46628","(574) 283-8617"
"4072","MURPHY'S BACKYARD PUB","3601 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 233-5968"
"4073","EWING CAFE","111 W EWING AVE","SOUTH BEND","IN","46613","(574) 237-9404"
"4074","DICKINSON FINE ARTS ACADEMY","4404 ELWOOD AVE","SOUTH BEND","IN","46624","(574) 283-7634"
"4075","PEDRO'S FAMILY RESTAURANT","110 N MAIN ST","SOUTH BEND","IN","46601","(574) 472-1057"
"4076","HARRISON PRIMARY SCHOOL","3302 W WESTERN AVE","SOUTH BEND","IN","46624","(574) 283-7308"
"4077","V.F.W. POST 9820","4829 LINDEN AVE","SOUTH BEND","IN","46619","(574) 237-9820"
"4078","THAT CHEESECAKE PLACE","3612 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-4168"
"4079","THE FRIENDLY CONFINES","1502 DUNHAM ST","SOUTH BEND","IN","46619","(574) 294-8866"
"4080","SHRIMP MAX OF SOUTH BEND INC","4712 W WESTERN AVE","SOUTH BEND","IN","46619-2306","(574) 234-6666"
"4081","SUBWAY","3301 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 855-1449"
"4082","JIMMY JOHN'S GOURMET SANDWICH","138 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 246-1020"
"4083","SHRIMP MAX OF SOUTH BEND INC","4712 W WESTERN AVE","SOUTH BEND","IN","46619-2306","(574) 234-6666"
"4084","LASALLE INTERMEDIATE ACADEMY","2701 ELWOOD AVE","SOUTH BEND","IN","46601","(574) 283-7517"
"4085","PAPA JOHN'S #2","1811 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 233-7272"
"4086","PENTECOSTAL CATHEDRAL CHURCH","1025 W WESTERN AVE","SOUTH BEND","IN","46601-2751","(574) 232-4253"
"4087","DISMAS HOUSE OF SOUTH BEND","521 S SAINT JOSEPH ST","SOUTH BEND","IN","46601","(574) 233-8522"
"4088","LINCOLN PRIMARY SCHOOL","1425 E CALVERT ST","SOUTH BEND","IN","46613","(574) 283-8988"
"4089","BREADSMITH","2022 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 273-9130"
"4090","PAPA JOHN'S #5","928 S MAYFLOWER RD","SOUTH BEND","IN","46619","(502) 935-6329"
"4091","FRICK'S DAIRY QUEEN","3907 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 291-2330"
"4092","SUBWAY OF SOUTH BEND V, INC","113 W WASHINGTON ST","SOUTH BEND","IN","46601","(574) 289-1288"
"4093","SUBWAY OF SOUTH BEND VI, INC","135 E IRELAND RD","SOUTH BEND","IN","46614","(574) 299-8306"
"4094","J J FISH & CHICKEN","3622 EDISON RD","SOUTH BEND","IN","46615","(574) 288-4221"
"4095","MCKINLEY PUB","2930 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 234-2616"
"4096","BROADWAY CHRISTIAN PARISH","1412 CARROLL ST","SOUTH BEND","IN","46613","(574) 289-0333"
"4097","J J FISH & CHICKEN","2324 LINCOLN WAY W","SOUTH BEND","IN","46628-2516","(574) 234-3660"
"4098","CHICK-FIL-A","4555 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 968-0351"
"4099","MC DONALD'S 4584","1519 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 277-0193"
"4100","TOM & LIN'S KITCHENETTE","2221 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 289-1513"
"4101","GREEN STAR CAFE","1605 MIAMI ST","SOUTH BEND","IN","46613-2817","(574) 287-9606"
"4102","LITTLE CAESARS PIZZA","3601 EDISON RD","SOUTH BEND","IN","46615","(574) 243-4680"
"4103","HONKER'S RESTAURANT","3939 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 291-2115"
"4104","GIRASOL CARRY OUT","525 N EDDY ST","SOUTH BEND","IN","46617","(574) 251-0073"
"4105","I & M DELI","702 LINCOLN WAY E","SOUTH BEND","IN","46601-3223","(574) 232-6341"
"4106","STARLITE PIZZA","932 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-5757"
"4107","MY PLACE ENTERPRISES","1509 PORTAGE AVE","SOUTH BEND","IN","46616","(574) 233-0157"
"4108","MACRI'S ITALIAN KITCHEN","315 W IRELAND RD","SOUTH BEND","IN","46614","(574) 231-0200"
"4109","7-ELEVEN #32587","901 S MAYFLOWER RD","SOUTH BEND","IN","46615","(574) 287-8814"
"4110","STARLITE PIZZA","932 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-5757"
"4111","BORDER'S DAIRY QUEEN","1847 LINCOLN WAY E","SOUTH BEND","IN","46613-3422","(574) 287-3952"
"4112","AIR HOST RESTAURANT & LOUNGE","4667 PROGRESS DR","SOUTH BEND","IN","46628","(574) 289-8786"
"4113","LAND & SEA","1107 LINCOLN WAY W","SOUTH BEND","IN","46616","(574) 288-5851"
"4114","DEW DROP INN","822 S LAFAYETTE BLVD",NA,NA,"46618","(574) 289-9829"
"4115","RADIANT HEARTH PIZZERIA LLC","52177 PICKWICK LN","SOUTH BEND","IN","46637","(574) 360-7142"
"4116","CORBY'S LOUNGE, INC","441 E LASALLE AVE","SOUTH BEND","IN","46601","(574) 233-5326"
"4117","SAINT MARGARET'S HOUSE","117 N LAFAYETTE BLVD","SOUTH BEND","IN","46601","(574) 234-7795"
"4118","CITY LIMITS LOUNGE","1807 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 288-3636"
"4119","COFFEE AND TEA THYME","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(260) 625-5476"
"4120","KRIS'S KOUNTRY KITCHEN","2210 2212 MIAMI ST","SOUTH BEND","IN","46613","(574) 251-0377"
"4121","GOODWILL INDUSTRIES OF MICHIAN","1805 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 472-7300"
"4122","NAVARRE CATERING - DBA PALAIS","105 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 235-5612"
